date,hash,text,compound,sentiment
2009-04-07,3227474529835455479,ARIZONAAAA! - japannaly: hhhahaha now you canï¿½t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w,-0.2285,negative
2009-04-07,-3671572321676401541,"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  ",-0.7566,negative
2009-04-07,-4550822383122289927,@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs ,0.0,neutral
2009-04-07,-2165720777830533368,Wishes she didn't have OM homework to do right now ,0.1531,positive
2009-04-07,-3117869450962837241,Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something ,0.6369,positive
2009-04-07,-8856734308406826206,@duskyazure least U got 2 lie in - I 've bn up way 2 long!! Mrs woke up at 6am this morning &amp; dragd me out of slumberlnd @ the same time ,0.0,neutral
2009-04-07,-6748594191341454430,I'm trying to plan trips...low budget though...don't think it is working ,0.0,neutral
2009-04-07,2768433256434815423,@IanHanlon Me and Scobz goal is to get a celeb to respond to one of our tweets before we go to sleep.  I may not get any sleep ,0.0,neutral
2009-04-07,-2281433151081005368,nobody ever speaks to me now ,0.0,neutral
2009-04-07,4180776279954143716,Waiting For Tom To Call ,0.0,neutral
2009-04-07,5097938034985689117,"it's mums birthday, im glad she likes her pressies. i'm looking forward to party time later this week, but sad im not going to cornwall ",-0.1027,negative
2009-04-07,4841506947728803814,@dajbelshaw sounds like my every day  except gym,0.3612,positive
2009-04-07,-835077952324006327,My car arrived!! ....maybe i'll get it on thursday....damn paperwork ,0.0,neutral
2009-04-07,-25786530171134286,Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky ,0.0,neutral
2009-04-07,-3717357030614262485,"Omg, whats with Windows Vista today. Tried installing it on my Windows 7 laptop and its died! Reinstall ",-0.5983,negative
2009-04-07,8303427892612340207,I mean nobody goes on this anymore  x,0.0,neutral
2009-04-07,-4509180460587630754,dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.,0.5106,positive
2009-04-07,-1135876838528254171,@thomassonora I had the same problem  #poken #error,-0.6597,negative
2009-04-07,-2109259003797935824,"@tracitoguchi Nah not really, feeling it come back on ",-0.2469,negative
2009-04-07,3741421207893301806,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit,0.4096,positive
2009-04-07,-4054044477667726632,confused what he should do with his life ,-0.3182,negative
2009-04-07,-2356998793521647655,@grunt121 Good luck with The Big Meeting.    I hope the rumour mill is wrong.,0.6908,positive
2009-04-07,-8199668515335098515,@j_xx is the white guy manager there? the one that shouts when you walk in?  I wanna go back and feast!,0.0,neutral
2009-04-07,8856224955351568089,no missing 17 again on thursday is the worst ,-0.4959,negative
2009-04-07,2399747401922825671,"Hello world, i dont like to do physics. ",-0.2755,negative
2009-04-07,-881803205867865716,"Going to the dentist again  I mean, tooth spa right @valeriekhoo ;)",0.2263,positive
2009-04-07,8605271074778885594,My boyfriend means the world to me but he just doesn't seem to see it ....muchless understand ,0.0,neutral
2009-04-07,4062070458353266440,@Natazzz *hurt and sad* ,-0.7579,negative
2009-04-07,-8795828631299086568,"Finished marking can't celebrate yet tho, got to communicate marks &amp; feedback to all those online students, rest of the night gone there ",-0.4585,negative
2009-04-07,-1329686600123754726,"Is still sick, hate this ",-0.7906,negative
2009-04-07,-4168582522119900614,Simon Felice is no longer playing with the Felice Brothers. I'm not sure how I feel about that. ,-0.5795,negative
2009-04-07,-5754719655500942918,ears size 00 hurt  watching chaos theory!!! wonderful movie love it!,0.453,positive
2009-04-07,-8327138913405965797,going on holidays with my friend tomorrow exited but no twitter ,0.0258,neutral
2009-04-07,4817966898174755537,Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h,0.9081,positive
2009-04-07,-7095055146933071258,oww the poor darling    Body of missing Tracy girl Sandra Cantu  found inside suitcase www.tinyurl.com/dfhvzg  #tracy,-0.128,negative
2009-04-07,2554371525660456160,ugh why did my mum wake me up so early!! 8:45 geesh! I NEED SLEEP! And @princessnadys...there is noth  awww ,-0.6083,negative
2009-04-07,-3679400760799498909,"but I have to work now, so no time to play ",-0.1777,negative
2009-04-07,-6226377430443257565,@haylieofficial every night ,0.0,neutral
2009-04-07,1618609319429744963,"No post or even any email, nobody loves you when your down, I'd take a long walk but don't have energy to get out of chair ",-0.1207,negative
2009-04-07,6309560671899975161,via @chrismevans: Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic ,-0.6249,negative
2009-04-07,-8145533970483822246,@mattg00d i dont like you not having internet. You dont tweet as much. ,-0.2755,negative
2009-04-07,415286216228985553,@jodie_lane JODIE? ARE YOU AWAKE? ARE YOU HUNGRY? DO YOU NEED ANYTHING? coz i'm leaving. coz you wont talk to me ,0.0,neutral
2009-04-07,-9121518288447689368,@llaacceeyy haha i'm not a good cook at all  it looks pretty foul right now. love having voguettes on twitter yay! nice to meet you x,0.9381,positive
2009-04-07,1120481041032678851,"Needs to go to the dentist now. What a perfect start for the holidays,hm?   ",0.5719,positive
2009-04-07,3187491120696898761,has no milk for a cup of tea ,-0.296,negative
2009-04-07,-1844071580243808298,MOTHER FUCKERS. CHANGING THE ROTAS WITHOUT TELLING ME = NOT COOL. OFF TO WORK. ,-0.7985,negative
2009-04-07,-4630922136838968382,why can I not add my boyfriend!!!!! ,0.0,neutral
2009-04-07,5369182941001643101,"arghhhhhh , can`t put a profile picture here , so i`m sorry guy`s , don`t know what to do now  ",-0.1477,negative
2009-04-07,796140212354356451,@lolzitsmel  Paranormal was pretty good tonight!,0.75,positive
2009-04-07,5625871698461222225,@Glinner Don't think that's the right username for Mr Brooks ,0.0,neutral
2009-04-07,84492649337804941,Its a grey day in London come back sun all is forgiven ,0.4215,positive
2009-04-07,2063992508495927362,I HATE WINDOWS MOVIE MAKER....  SONY VEGAS COME BACK!! I cant download it anymore. My brother banned me from downloading.. ? (,-0.8409,negative
2009-04-07,917488412404197562,i cant stop laughing @ this burger king commerical.....im so easily amused  ,0.6656,positive
2009-04-07,9141401424560539872,@davidkudrev It's just a pity that Facebook Chat has exceeded even MSN's amazingly level of unreliability! ,-0.3595,negative
2009-04-07,1268623994709145100,Pity I'll have to remove it because it's irrelevant. ,-0.296,negative
2009-04-07,424416337499855814,Hubby has such a tight scedule for us during easter vaca that its stressing me out... 8 visits all over Denmark in 6 days ,-0.3612,negative
2009-04-07,6996250489216624663,"@rickrodgers just kidding man. RIM doesn't even have a sync client for Linux, and the opensync package sucks  at least it can charge lolz",0.3818,positive
2009-04-07,3155887538478941854,..... Oh and my agents had me booked out the wrong days.  X1000000,-0.4767,negative
2009-04-07,-9215257701242383898,"going out with josh, of course i broke up with will but was it the right thing to do???? i feel so bad  so confused...",-0.939,negative
2009-04-07,7637726500703899045,i wish my new glasses weren't so expensive ,0.4019,positive
2009-04-07,-4220630221073057685,Yummy pizza for dinner. Top of mouth burnt now though ,0.6369,positive
2009-04-07,-3938618228164014618,Literally spitting blood. ,0.0,neutral
2009-04-07,7852076381583998582,im just a little bit bored down here in warrnambool  only so many animal docos you can handle,-0.2075,negative
2009-04-07,6478750724836995971,Wordpress is being a bitch-ass bitch! Otherwise there'd be a new Silence remix up ,-0.6239,negative
2009-04-07,5145985356258442356,@casasteve VW forums are a nightmare for that. Enthusiasts on forums always results in politics and bitching! ,0.1511,positive
2009-04-07,-2306383482631466294,is awake at a sensible time and is doing alot of coursework bohoo ,0.0,neutral
2009-04-07,-8421991604528710750,@Schofe That sounds like a great show! Shame I'm at work ,0.5848,positive
2009-04-07,-3197330052559211208,@Wyldceltic1 so i read! i'm glad you're doing better. ,0.7345,positive
2009-04-07,1793100513189351005,@emperoremil yup. I'm at work. I'm on midshift na e. ,0.0,neutral
2009-04-07,1467377309402153433,@burjz UGH I DIDN'T MEAN TO SIGN OFF and then when I got back you were gone ,-0.5473,negative
2009-04-07,-1601226209822226692,My baby's heading for Perth ,0.0,neutral
2009-04-07,5427831105168062138,uh D: why did the dentists hurt today. holy crap i feel like my teeth are all about to fall out ,-0.1449,negative
2009-04-07,2985524733524322562,Nobody will let me make one giant cookie ,0.0,neutral
2009-04-07,7799017993810829336,going for a ride i hate my legs ,-0.5719,negative
2009-04-07,1591210987174303661,feels sick and needs foood. i cant find my camera anywhere!  last night was good. lindsay's house is pretty ruined eek.,-0.1511,negative
2009-04-07,-8734192190390648790,"@omkar_kurode : you won coz i created &quot;avenues&quot; for you! and yeah, i made the mistake of choosing TANGO over ZONE ",0.6996,positive
2009-04-07,-8056993345453214139,Sometimes YouTube has no sound on Ubuntu ,-0.296,negative
2009-04-07,8343316040181874216,cannot find her phone ,0.0,neutral
2009-04-07,7285757682231290493,"might have to go to hospital on my foot for an x-ray, have to wait for the doctor to call me back to confirm, I HATE HOSPITALS!!! ",-0.7437,negative
2009-04-07,-1391664723782627770,Ahh sorry ya';ll for not being able to twitter from the show my phone so did not work in there at all  But brit was amazeing....ahhh,-0.0387,neutral
2009-04-07,7201228315420851389,"I'm so damn tired today, actually I need to take a nap when I'm at home but there's no time ",-0.7083,negative
2009-04-07,-6747350130039005141,"Just woke up, tiresome times ",0.0,neutral
2009-04-07,-6457477526425783683,"@Heromancer come back to orlando again sooon! i couldn't make it to the show, sadly ",-0.4753,negative
2009-04-07,1699189580745211141,wishes Restaurant City or Pet Society could be ported to the iPhone/iTouch.  http://plurk.com/p/n0lb0,0.1531,positive
2009-04-07,2497227166847191130,not twittering in the past 22 days obviously. 1:40AM and taking a small break from ochem. ,0.0,neutral
2009-04-07,3248576046761626167,omg this bed is making me sick  i cant even sleep in it ,-0.5106,negative
2009-04-07,3238143162736562025,On our way to the hospital... please keep praying. ,0.5859,positive
2009-04-07,7106712747125874786,just had a bowl of bran flakes and is about to ave a shower and do revision! ,0.0,neutral
2009-04-07,-4718645214269305128,@phillColeman I had it as low as 3.5 last night ,-0.2732,negative
2009-04-07,-4483477446112834254,"@SarahLSharp oops, feel like i'm breaking a few hearts now ",0.7783,positive
2009-04-07,111495479092501962,@ShystieUK wish me luck gotta go london ging great olmand street for a appointment really scared  xxxx,0.7655,positive
2009-04-07,-12947454742797906,"@__dev_dsp Hrm, your last two posts make it sound like I'm holding you back. ",0.3612,positive
2009-04-07,4403116758944469906,@etnobofin even google translator does not get it ,0.0,neutral
2009-04-07,3072025089208467878,"might have to go to hospital for my foot for an x-ray, have to wait for the doctor to call me back to confirm, I HATE HOSPITALS!!! ",-0.7437,negative
2009-04-07,-2624614737756004939,"thi M4 v?  , cï¿½i ??u b? ?iï¿½n ",0.0,neutral
2009-04-07,-6673935899279472080,"I know I shouldn't feel upset about losing a follower. Who was probably a porn star or trying to sell me something. And yet, I do. ",-0.1068,negative
2009-04-07,-5773301236258373385,ARGH...Firefox has just removed a Bookmarks folder - my SharePoint folder including all links within   No idea why/how,-0.296,negative
2009-04-07,-5954239290619577273,@delustre I wanna watch Dollhouse!  I haven't seen any eps yet. I &lt;3 Eliza Dushku so much lol,0.522,positive
2009-04-07,-7754927544820848068,@KourtneyKardash I need get my beach bod back ,0.0,neutral
2009-04-07,-2814844078124211677,Just saw Dan off neighbours walking down Chapel street...random!!!! Feeling like they are going to fire me at work  any1 got a job going,0.4153,positive
2009-04-07,-1441145647957940736,@jansmells maybe you should stop being so lazy ,-0.6115,negative
2009-04-07,1332314120484182947,@goosed sorry for procrastinating while you were gone ,-0.0772,negative
2009-04-07,-8991717895625737579,@macbatchelor Ah! won't be at rehearsal tonight  We are awaiting the imminent arrival!,0.0,neutral
2009-04-07,-775097365544816299,"@clairefallen Nah, everyone! ",-0.1759,negative
2009-04-07,-3463504883799995876,Snow in April? This sucks! ,-0.4883,negative
2009-04-07,7409160570243288168,@colbsi Flickr's not letting me view it - says it's private ,0.0,neutral
2009-04-07,4469128051522335456,"@MissWyn I bet you are  I remember Easter as a kid was so excited, you'll have a great day!",0.818,positive
2009-04-07,2389208925243934848,"@xambix wow, welcome home eh  that's well shit, especially just coming back off holiday!!! Some fucking people!",0.8469,positive
2009-04-07,345814001843523561,@BlueEyedBomber EXCELLENT!!! Missed you Saturday night ,0.626,positive
2009-04-07,-2983802634674143388,@Tiahn good coz you don't have to be there....bad coz you don't get paid ,0.4404,positive
2009-04-07,6504533458733609258,"It was going to be sunny today, right? Why do forecasters always put my hopes up?  #fb",0.7149,positive
2009-04-07,-4160002003311494789,@Ollien33 and @carousella - I can't    I have another doctors appointment at 9 and another one at 11. Sucks.,-0.3612,negative
2009-04-07,-564179047368286064,Still a bit sick  But working on 2 articles today,-0.2846,negative
2009-04-07,-1856516226403084694,last 2 days in my nice little office. dont wanna move ,0.4215,positive
2009-04-07,4692925053892273849,Doesn't want to go college  want to cuddle my babyyy,0.0201,neutral
2009-04-07,-5136533252898549803,hmm shoulder is making some bad noises if i move my arm back and forth (i know don't do it!) fear a return to physio may be required ,-0.2878,negative
2009-04-07,-6353014415114126726,@happyahma - welcome back! Sorry to hear about the ants. ,0.4574,positive
2009-04-07,-7981413932890316463,@rhyswynne That's a pest  Grr to spam!,-0.4199,negative
2009-04-07,-4522004014231308239,"@ODannyGirl7 oh yesses.  i have &quot;road rash&quot; all over my hip.  lovely, ay?  i so ROCK!",0.6239,positive
2009-04-07,6087353335145218471,@whyvee Welcome home! Sounds like a hell of a journey back ,-0.1007,negative
2009-04-07,6199715315436609808,"got an offer to go camping at fraser island for the weekend, would jump on the offer without a 2nd thought but it's forecast to rain ",0.0,neutral
2009-04-07,341186302391342753,"@latexfetish Sadly that's not a feed  For Wordpress a feed usually would be bla.com/feed/ or bla.com/?feed=rss2, but those two don't exist",-0.2263,negative
2009-04-07,4165792170062111071,"@kristenkreuk fiuhh, nice to get info from you, i'm one of your fans from indonesia. and still waiting for your movie in my country  thanx",0.4215,positive
2009-04-07,1619470355520662369,don't want to leave college ,-0.0191,neutral
2009-04-07,3528525363175636866,I cant give up smoking... I tried but it's not easy.. ,-0.4782,negative
2009-04-07,259180679068879416,http://twitpic.com/2y6z6 See where we've been moved too.  #dwsr,0.0,neutral
2009-04-07,-6635668600934069424,"@tayswift - I was up at 3AM   btw, congrats on winning album of the year. You deserve it, I can't not shed a tear to White Horse!",0.7959,positive
2009-04-07,8475448482665078532,"@Hedgewytch oh that's horrible about Innocent Smoothies! we love them, but if they start putting rubbish in them   ",0.3274,positive
2009-04-07,-5816486336219453749,I can't sleep. There's a fight outside. How inconsiderate. I wanna go SLEEP! ,-0.6996,negative
2009-04-07,-5589866187056423682,is frightened cos its spider time.. i hope the flat repels them as i unfortunately haven't got a man to save me ,0.2023,positive
2009-04-07,-1329654553254106097,"Having casual, unprotected tweets with twats I'll probably never see again. My mom will be so dissapointed ",-0.1779,negative
2009-04-07,2187867245670967860,going out sidee in dee cold. ,0.0,neutral
2009-04-07,3256447387402373744,has insomnia and a headache ,0.0,neutral
2009-04-07,-7508891824689860755,"@virtuallin I actually really like Taub, for some reason. I thought the bromance with Kutner was cute. Still... Kutner. Sigh. ",0.7089,positive
2009-04-07,5369813398045066135,Watched Smallville 8x18 last nite http://twurl.nl/iyar6d ep could've been so much more but yet again the decisions made fail to impress ,-0.2263,negative
2009-04-07,-7261923103319757608,last time i watched this movie it had this huge epiphinal line that was exactly what i needed. now that i need it again i can't find it. ,0.3869,positive
2009-04-07,3340103104136809733,@jazred87 i told you if I caved I'd end up abusing it... much like I do Facebook. It's because I don't have any real friends ,0.3818,positive
2009-04-07,8984156512211833256,cannot upload my pic ,0.0,neutral
2009-04-07,-665291168789644156,My personal Web site was hacked.    What should I do?,-0.4019,negative
2009-04-07,-5732657829456501506,When will i finally get over this cold? ,0.0,neutral
2009-04-07,-8724175159181992994,I really hope I suceed ,0.4927,positive
2009-04-07,-5767095975746879730,Bugger its all good today!  Might have to error check things then ,0.126,positive
2009-04-07,-806372679099724271,Currently wishing I could have more of the treacle sponge and custard that Louise made me last night while watching Order of the Phoenix ,0.2263,positive
2009-04-07,-1638947232341505029,"Reports from Italy: 179 death, 34 missing, 1500 injured  #Italy #Earthquake (via RAI http://tinyurl.com/c5mja5 )",-0.8316,negative
2009-04-07,1912240522139557706,"You know what sucks? Finding out I have a burned out tail light when the stores are closed. Plus, they are not open before I work. ",-0.3612,negative
2009-04-07,-6623481388497497510,G'day. At the evil highschool right now ,-0.6597,negative
2009-04-07,9220703764059266591,"rain ruined the Malaysian GP - not much fun, neither any money from it ... ",-0.7005,negative
2009-04-07,2859118102194800089,@Ajiee thnx ajeng! I will have to skip that class  im totally unprepared!,0.0,neutral
2009-04-07,1569700025527358910,On my way to Chicago finally; Connecting through London now and will be home for 5 measely days and then back out again...  ,0.0,neutral
2009-04-07,2546789126522206348,@maxime68 Darn! Can't open it on my work computer. Not supposed to have fun at work  But thanks anyway!,0.7639,positive
2009-04-07,7867989654302590507,"@Janelle76 i want a phone that i can FB,MS, and twitter from!!!! ",0.3544,positive
2009-04-07,6361570783021541808,@keongzai assign someone else to do it... or eff it and do it yourself ,0.0,neutral
2009-04-07,846429780929240439,Off to the hospital soon. Kinda sucks I'm not allowed to eat anything  x,-0.2975,negative
2009-04-07,-2325293402632696110,Doesn't like how much UK postal prices have just gone up. Now costs 20p more to mail a Black Velvet to USA/ROTW &amp; 10p UK. ,-0.2755,negative
2009-04-07,-966999682294057642,"4 days in York - nice place. photos coming soon. Feeling sick now though, and I'm back at work ",0.0,neutral
2009-04-07,5164087191987092321,@davenavarro6767 was wondering where you'd been? You've been so quiet these days. Miss the chatty Dave ,-0.1531,negative
2009-04-07,-340219831058487775,@alystoe  I hope you are okay,0.5859,positive
2009-04-07,6068449130513404340,"Is at work, thinking how much graveyard shift sux ",-0.5719,negative
2009-04-07,6302821327115201487,Last day of work before I go on holiday... argh... got fuck loads to do ,-0.2023,negative
2009-04-07,6463909764505753966,I snickered for like twenty minutes thinking that was the awesomest name ever. ,0.3612,positive
2009-04-07,384639179832600606,I don't know how to use this thing and my stupid picture won't upload ,-0.5267,negative
2009-04-07,-6195730906050632371,madre is grinding on me this is gonna be a long week ,0.0,neutral
2009-04-07,2524466284748906080,"@ThomasGudgeon Well yes, Shame that you can only get the plastic one for the first generation. ",0.1779,positive
2009-04-07,7145178253342652967,i think my tweetdeck is failing me ,-0.5106,negative
2009-04-07,-691603313917627911,it still hurts ,-0.4767,negative
2009-04-07,-7660180578447570521,@McKayla_JB HEY. LOL. BTW U Know How To Upload A Picture? I tried But It Never Shows  XO,0.3108,positive
2009-04-07,2209797557724624798,working at home ,0.0,neutral
2009-04-07,-9117177277796115479,it's sooo super duper cold ,0.5994,positive
2009-04-07,-691654058035142428,@MisterSkull awwwwww!!!! What a shame you're miles and miles away ,-0.6449,negative
2009-04-07,-7406301182262373564,just spent the last half hour making a playlist for tonight... it's going to be a long night ,0.0,neutral
2009-04-07,6711702307747883545,@NattNatt81 You doggie dazzler!! im trying to work a bit today  if you want we coule pop ovr and say hi later?,0.2225,positive
2009-04-07,-3942747273756898430,oh but damn..fried screwing up me lunch ,-0.3291,negative
2009-04-07,-1884600167807534540,Getting ready to leave Cali....I DON&quot;T WANT TO GO HOME!!! I wish I could just bring my kids here!!!     ,0.8021,positive
2009-04-07,2934237245608352817,has a maths examen at 1 o clock ,0.0,neutral
2009-04-07,-6944474602159451093,@RyanSeacrest Tie bar!  I missed it on Wednesday. ,-0.3595,negative
2009-04-07,-2968269552694412456,"@nickdawson Hope your knee feels better quickly, though, after having been on it all night. ",0.7003,positive
2009-04-07,3511763741719911668,I am wondering why my lovely wife doesn't check or respond to my tweets ,0.5859,positive
2009-04-07,-3805536555004452718,"But of course, the document with the important tables in it isn't published on the internet ",0.296,positive
2009-04-07,2022785515576592764,Love is a joke with no punch line ,0.6369,positive
2009-04-07,-1720635168165756472,"@jona_thin sorry, must of left a corel install cd somewhere in you room then.. ",-0.0772,negative
2009-04-07,3147880332956427223,"I went to get a coffee but the kids got to the milk before I did, now I have a can of coke instead ",0.0,neutral
2009-04-07,4959267403360763713,Yoghurt overload ,-0.3612,negative
2009-04-07,8173680421690641184,"@orangeflowers me too, its scary not the clutter but the unclean  pain keeps me awake lately, but shld start subsiding in a wk or so",-0.7615,negative
2009-04-07,1025787570796856194,Good morning world(s) - We got snow again! ,0.4926,positive
2009-04-07,9161601391260648569,Throat killing me and missing gordon ,-0.765,negative
2009-04-07,8133288811767840151,fighting off the hungries ,-0.3612,negative
2009-04-07,-8327888375773882951,@Willie_Day26 Can't sleep!!!! Its 345 and I have to be at work at 830! Don't know what the problem is ,-0.5951,negative
2009-04-07,-6348873959819879797,@ArtemisIII Aw sorry to hear that!  I don't know what I'd do without jeans in Winter,-0.1511,negative
2009-04-07,589820194053518145,miss kabalin hates me ,-0.5423,negative
2009-04-07,-4837674865985196424,Stuffy nose. Its preventing me from sleep.  any remedies?,-0.0258,neutral
2009-04-07,-4805552189713106057,went to bed at 8pm and now wide awake at 4 am. I don't have to be to work until 8:30. This is going to be a long day ,0.0,neutral
2009-04-07,-5028903229064680079,@rustyrockets i tnk you need to make me smile today! because you never ever write back to me but you do to everyoneee else  x,0.2598,positive
2009-04-07,829841275820311188,Itchy eyes...grass being cut...oh-oh. ,-0.2732,negative
2009-04-07,652221465961272477,my damn filling just fell out!!!  Half of my tooth is GONE!,-0.5951,negative
2009-04-07,-3399034751262343903,@daftasabat I needed a lie in lol. I haven't slept for more than 6 hours in a few days now. It's killing me! ,-0.4389,negative
2009-04-07,-1065000272873959451,Just watched Grey's Anatomy. I cried.  I will be writing now. I miss Meg. ,-0.4939,negative
2009-04-07,-1106075636471181205,I hope not all is lost *sigh* ,0.6075,positive
2009-04-07,-1839609456956435490,going to look for curtains. ,0.0,neutral
2009-04-07,-7161252176738543607,yesterday was a bad day. found Bernie Mac died last year  where was i??,-0.8156,negative
2009-04-07,788314283430205463,is she still up ?? is she is then u shud be online.. dunno how to find out ,0.0,neutral
2009-04-07,7625007603603530576,"@outoutout dunno..I've emailed their website + a&amp;r, sent a tweet, but no replies.They've probably got bored of fan-remixers bugging them ",-0.6652,negative
2009-04-07,-3490520359426272606,"Wishing I could get some sleep, but that probably isn't going to happen tonight ",0.1154,positive
2009-04-07,-2066535266255068293,Riry is being a pain and nomming on my hand. Should not have sprayed her with that cat nip mist as a joke.  now she is craaaazy,0.2732,positive
2009-04-07,2857276580778375524,@Silverlines aaaah.. jadi tiba2 pingin butter sugar toast huhuu ,0.0,neutral
2009-04-07,8956541729007181924,Thats messed up ,-0.34,negative
2009-04-07,-7425713029715836392,"@jennnnie yes, and the next project's wool is hiding from me...it was there on friday when i went to craig's place ",0.128,positive
2009-04-07,137010603706634248,Why do those project reports for school need so many words.. am 700 words short ,0.0,neutral
2009-04-07,3039022522286196385,@InspiredWriting I love how I can - could - easily read and tweed while working. With twitter.com I'm reloading all the time ,0.765,positive
2009-04-07,-6071522278228201667,"@teleken Unfortunately, I don't. sorry  Hopefully you do find someone who can, though!",-0.5759,negative
2009-04-07,-1976804665743351663,Hang on. Does anyone use fax machines any more??? ,0.0,neutral
2009-04-07,-3404537310542933888,@drjackdr oh did you see the disaster? really an horrible situation ,-0.835,negative
2009-04-07,4612310831642659140,"just put a bid in for signed panic at the disco poster, unfortunatly the fall out boy one is already over my limit ",-0.5106,negative
2009-04-07,5644864804151250775,@antzpantz well I obviosuly missed evcery single one ,-0.0258,neutral
2009-04-07,-5380463652633016437,"@jordynhill7 oh i cic, so much meaning to that ring. but i have a feeling i'd lose it ",-0.4215,negative
2009-04-07,-8119052343297407047,"@lissie45 sorry, just saw the post, signed up even before i finished reading lol....these guys are gold. feel bad for those who paid 600 ",-0.5859,negative
2009-04-07,3183000654402661689,"i just did the sweetest ol boy, he was 88 and telling me about when he was in the war ",-0.5994,negative
2009-04-07,7279606125255684338,"@swellvintage A lot better today, thanks! Unfortunately being sick did not mean loss of apetite for me.  x",0.33,positive
2009-04-07,-1186245531930360265,@sminchin1977 sorry to hear you're unwell.  It's the school holiday syndrome again ,0.34,positive
2009-04-07,-4406552150998508239,Is waiting for the scrappers to come to pick up his old Saab ,0.0,neutral
2009-04-07,-6664023214835984887,everyone hates me so much  ,-0.4404,negative
2009-04-07,-5985869221003742633,does not know how he got home last night ,0.0,neutral
2009-04-07,-1017792691927636931,4 hours laying down on a flattened bean bag FTL ,0.0,neutral
2009-04-07,6552174408826222737,and it was a great song too ,0.6249,positive
2009-04-07,-6682683568749908708,ooo Dr Who is on in HD...... ok ok I'm officially a sad techy geek ,-0.128,negative
2009-04-07,-3651153811165601319,"Valium, I needz it ",0.0,neutral
2009-04-07,7482881612035835921,@SeptMourningM Texas is far from phx! LOL  what part?,0.5893,positive
2009-04-07,-7936706588787510850,@LuckyRivera and it was a great song too ,0.6249,positive
2009-04-07,-2236221379427414070,ouch my toenail... aaaaaaaa ,0.0,neutral
2009-04-07,854356551265526021,Babysitting This Morning  Stiil It's An Excuse To Watch The Chute On CBBC.,0.0772,positive
2009-04-07,-8974374998471302062,Man! Did I had a wacky dream this early morning .... loggin here ... looks like ATS is spamming me with updates ,0.1759,positive
2009-04-07,-2068391286932003595,I was in such a good mood this morning. Now? Not so much anymore. Stupid work! Stupid cellphone provider! ,-0.6954,negative
2009-04-07,6451897340205336474,i still cant understand linked in. what sthe point of it again? just got bakc from shoot. bloody exhausted. i need a hug ,-0.5719,negative
2009-04-07,-7808194990383642369,"Forgot about shitty co-op, ugh. ",-0.7506,negative
2009-04-07,5048549282450503884,Is looking for a dress for her friend but can't find it ,0.2732,positive
2009-04-07,7178069225431274626,enjoying lunch at the lake of constance - uh that would be cool! but impossible ,0.484,positive
2009-04-07,7441414239085628595,"I really want a new job  not particually a better one, just a new one....",-0.2054,negative
2009-04-07,-5885473892375184699,@shaundiviney  I want pizzaaaa. ,0.0772,positive
2009-04-07,8873327612547615093,windows mobile doesnt allow me to write the stack pointer ,-0.1695,negative
2009-04-07,-4142749710649172399,Need to go and do some college work and then go to work having had no food  !,-0.3595,negative
2009-04-07,-155802930436374828,"terrible toothache, feeling very grumpy. 44 hotels to write about in my work queue ",-0.3818,negative
2009-04-07,6835675833514289854,PyPI fail: Installing Markdown with pip and easy_install downloads the Python 3 version ,-0.5423,negative
2009-04-07,-3918272985856654,y isnt it as sunny as yesterday ,-0.3252,negative
2009-04-07,55262089267283254,Deadline ahead ,0.0,neutral
2009-04-07,-4798799274887562270,"@karinhoegh So true. I love Frienfeed, but there are so many cool apps out there that delivers value and so little time ",0.8819,positive
2009-04-07,7890432138314398111,damn!!! I m missing twitter... have been very busy off late and have not got enuff time to be active on twitter...  missing all d action!,-0.6776,negative
2009-04-07,1108967642114363578,Why must we continue to say hurtful things? When can we be at peace? That's all I've EVER wanted!! Grr ,0.2603,positive
2009-04-07,600024557471548506,@savicevic Aww.  I won't be that roommate next year!,0.0,neutral
2009-04-07,1349015732431133685,bye every one im going to stop being a 3tfan   i cant do this any more im a fan only becouse i want to date taryll and he dosent want me .,0.2415,positive
2009-04-07,8257734748608189960,"@ianmack First season yes, descended into creepy teen boy humour in season 2  Still &lt;3 Mulder/Moody though.",0.7003,positive
2009-04-07,-4902108655304147154,"@iphoneincanada no wait, their $10-cheaper package has 150 more voice minutes! It's cheaper and substantially better! Messsedd upppp! ",0.4346,positive
2009-04-07,4347662467004971826,i suck at making jelly cakeeeee. ,-0.4404,negative
2009-04-07,2732362174325811766,@swati121 SWATI!!! omg i missed you soo much  have you heard the new jls song 8-) ahaa youre probs all jetlagged right now...,-0.4724,negative
2009-04-07,6464733141452824897,"Arghï¿½ Fantasy Surfer Carnageï¿½ Dane, Marlon &amp; Nat C all out!  #fantasysurfer",0.0,neutral
